targetId,strataId,cohortId,cohortType,name
133,117,133001171,TwS,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with no required prior observation with  Prevalent tuberculosis
134,117,134001171,TwS,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation with  Prevalent tuberculosis
135,117,135001171,TwS,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation with  Prevalent tuberculosis
136,117,136001171,TwS,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation with  Prevalent tuberculosis
137,117,137001171,TwS,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation with  Prevalent tuberculosis
138,117,138001171,TwS,Persons hospitalized with a SARS-CoV-2 positive test with at least 365d prior observation with  Prevalent tuberculosis
139,117,139001171,TwS,Persons hospitalized with a SARS-CoV-2 positive test with no required prior observation with  Prevalent tuberculosis
140,117,140001171,TwS,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with at least 365d prior observation with  Prevalent tuberculosis
141,117,141001171,TwS,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with no required prior observation with  Prevalent tuberculosis
111,118,111001181,TwS,Persons with Influenza diagnosis or positive test 2017-2018 with at least 365d prior observation with  Prevalent Autoimmune condition
112,118,112001181,TwS,Persons with Influenza diagnosis or positive test 2017-2018 with no required prior observation with  Prevalent Autoimmune condition
113,118,113001181,TwS,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with at least 365d prior observation with  Prevalent Autoimmune condition
114,118,114001181,TwS,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with no required prior observation with  Prevalent Autoimmune condition
115,118,115001181,TwS,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with at least 365d prior observation with  Prevalent Autoimmune condition
116,118,116001181,TwS,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with no required prior observation with  Prevalent Autoimmune condition
126,118,126001181,TwS,Persons tested for SARS-CoV-2 with at least 365d prior observation with  Prevalent Autoimmune condition
127,118,127001181,TwS,Persons tested for SARS-CoV-2 with no required prior observation with  Prevalent Autoimmune condition
128,118,128001181,TwS,Persons tested positive for SARS-CoV-2 with at least 365d prior observation with  Prevalent Autoimmune condition
129,118,129001181,TwS,Persons tested positive for SARS-CoV-2 with no required prior observation with  Prevalent Autoimmune condition
130,118,130001181,TwS,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation with  Prevalent Autoimmune condition
131,118,131001181,TwS,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation with  Prevalent Autoimmune condition
132,118,132001181,TwS,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with at least 365d prior observation with  Prevalent Autoimmune condition
133,118,133001181,TwS,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with no required prior observation with  Prevalent Autoimmune condition
134,118,134001181,TwS,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation with  Prevalent Autoimmune condition
135,118,135001181,TwS,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation with  Prevalent Autoimmune condition
136,118,136001181,TwS,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation with  Prevalent Autoimmune condition
137,118,137001181,TwS,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation with  Prevalent Autoimmune condition
138,118,138001181,TwS,Persons hospitalized with a SARS-CoV-2 positive test with at least 365d prior observation with  Prevalent Autoimmune condition
139,118,139001181,TwS,Persons hospitalized with a SARS-CoV-2 positive test with no required prior observation with  Prevalent Autoimmune condition
140,118,140001181,TwS,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with at least 365d prior observation with  Prevalent Autoimmune condition
141,118,141001181,TwS,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with no required prior observation with  Prevalent Autoimmune condition
111,119,111001191,TwS,Persons with Influenza diagnosis or positive test 2017-2018 with at least 365d prior observation with  Prevalent chronic obstructive pulmonary disease (COPD) without asthma
112,119,112001191,TwS,Persons with Influenza diagnosis or positive test 2017-2018 with no required prior observation with  Prevalent chronic obstructive pulmonary disease (COPD) without asthma
113,119,113001191,TwS,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with at least 365d prior observation with  Prevalent chronic obstructive pulmonary disease (COPD) without asthma
114,119,114001191,TwS,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with no required prior observation with  Prevalent chronic obstructive pulmonary disease (COPD) without asthma
115,119,115001191,TwS,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with at least 365d prior observation with  Prevalent chronic obstructive pulmonary disease (COPD) without asthma
116,119,116001191,TwS,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with no required prior observation with  Prevalent chronic obstructive pulmonary disease (COPD) without asthma
126,119,126001191,TwS,Persons tested for SARS-CoV-2 with at least 365d prior observation with  Prevalent chronic obstructive pulmonary disease (COPD) without asthma
127,119,127001191,TwS,Persons tested for SARS-CoV-2 with no required prior observation with  Prevalent chronic obstructive pulmonary disease (COPD) without asthma
128,119,128001191,TwS,Persons tested positive for SARS-CoV-2 with at least 365d prior observation with  Prevalent chronic obstructive pulmonary disease (COPD) without asthma
129,119,129001191,TwS,Persons tested positive for SARS-CoV-2 with no required prior observation with  Prevalent chronic obstructive pulmonary disease (COPD) without asthma
130,119,130001191,TwS,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation with  Prevalent chronic obstructive pulmonary disease (COPD) without asthma
131,119,131001191,TwS,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation with  Prevalent chronic obstructive pulmonary disease (COPD) without asthma
132,119,132001191,TwS,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with at least 365d prior observation with  Prevalent chronic obstructive pulmonary disease (COPD) without asthma
133,119,133001191,TwS,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with no required prior observation with  Prevalent chronic obstructive pulmonary disease (COPD) without asthma
134,119,134001191,TwS,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation with  Prevalent chronic obstructive pulmonary disease (COPD) without asthma
135,119,135001191,TwS,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation with  Prevalent chronic obstructive pulmonary disease (COPD) without asthma
136,119,136001191,TwS,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation with  Prevalent chronic obstructive pulmonary disease (COPD) without asthma
137,119,137001191,TwS,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation with  Prevalent chronic obstructive pulmonary disease (COPD) without asthma
138,119,138001191,TwS,Persons hospitalized with a SARS-CoV-2 positive test with at least 365d prior observation with  Prevalent chronic obstructive pulmonary disease (COPD) without asthma
139,119,139001191,TwS,Persons hospitalized with a SARS-CoV-2 positive test with no required prior observation with  Prevalent chronic obstructive pulmonary disease (COPD) without asthma
140,119,140001191,TwS,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with at least 365d prior observation with  Prevalent chronic obstructive pulmonary disease (COPD) without asthma
141,119,141001191,TwS,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with no required prior observation with  Prevalent chronic obstructive pulmonary disease (COPD) without asthma
111,120,111001201,TwS,Persons with Influenza diagnosis or positive test 2017-2018 with at least 365d prior observation with  Prevalent Asthma without COPD
112,120,112001201,TwS,Persons with Influenza diagnosis or positive test 2017-2018 with no required prior observation with  Prevalent Asthma without COPD
113,120,113001201,TwS,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with at least 365d prior observation with  Prevalent Asthma without COPD
114,120,114001201,TwS,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with no required prior observation with  Prevalent Asthma without COPD
115,120,115001201,TwS,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with at least 365d prior observation with  Prevalent Asthma without COPD
116,120,116001201,TwS,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with no required prior observation with  Prevalent Asthma without COPD
126,120,126001201,TwS,Persons tested for SARS-CoV-2 with at least 365d prior observation with  Prevalent Asthma without COPD
127,120,127001201,TwS,Persons tested for SARS-CoV-2 with no required prior observation with  Prevalent Asthma without COPD
128,120,128001201,TwS,Persons tested positive for SARS-CoV-2 with at least 365d prior observation with  Prevalent Asthma without COPD
129,120,129001201,TwS,Persons tested positive for SARS-CoV-2 with no required prior observation with  Prevalent Asthma without COPD
130,120,130001201,TwS,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation with  Prevalent Asthma without COPD
131,120,131001201,TwS,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation with  Prevalent Asthma without COPD
132,120,132001201,TwS,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with at least 365d prior observation with  Prevalent Asthma without COPD
133,120,133001201,TwS,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with no required prior observation with  Prevalent Asthma without COPD
134,120,134001201,TwS,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation with  Prevalent Asthma without COPD
135,120,135001201,TwS,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation with  Prevalent Asthma without COPD
136,120,136001201,TwS,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation with  Prevalent Asthma without COPD
137,120,137001201,TwS,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation with  Prevalent Asthma without COPD
138,120,138001201,TwS,Persons hospitalized with a SARS-CoV-2 positive test with at least 365d prior observation with  Prevalent Asthma without COPD
139,120,139001201,TwS,Persons hospitalized with a SARS-CoV-2 positive test with no required prior observation with  Prevalent Asthma without COPD
140,120,140001201,TwS,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with at least 365d prior observation with  Prevalent Asthma without COPD
141,120,141001201,TwS,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with no required prior observation with  Prevalent Asthma without COPD
111,125,111001251,TwS,Persons with Influenza diagnosis or positive test 2017-2018 with at least 365d prior observation with  Prevalent pre-existing condition of COVID risk factor
112,125,112001251,TwS,Persons with Influenza diagnosis or positive test 2017-2018 with no required prior observation with  Prevalent pre-existing condition of COVID risk factor
113,125,113001251,TwS,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with at least 365d prior observation with  Prevalent pre-existing condition of COVID risk factor
114,125,114001251,TwS,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with no required prior observation with  Prevalent pre-existing condition of COVID risk factor
115,125,115001251,TwS,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with at least 365d prior observation with  Prevalent pre-existing condition of COVID risk factor
116,125,116001251,TwS,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with no required prior observation with  Prevalent pre-existing condition of COVID risk factor
126,125,126001251,TwS,Persons tested for SARS-CoV-2 with at least 365d prior observation with  Prevalent pre-existing condition of COVID risk factor
127,125,127001251,TwS,Persons tested for SARS-CoV-2 with no required prior observation with  Prevalent pre-existing condition of COVID risk factor
128,125,128001251,TwS,Persons tested positive for SARS-CoV-2 with at least 365d prior observation with  Prevalent pre-existing condition of COVID risk factor
129,125,129001251,TwS,Persons tested positive for SARS-CoV-2 with no required prior observation with  Prevalent pre-existing condition of COVID risk factor
130,125,130001251,TwS,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation with  Prevalent pre-existing condition of COVID risk factor
131,125,131001251,TwS,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation with  Prevalent pre-existing condition of COVID risk factor
132,125,132001251,TwS,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with at least 365d prior observation with  Prevalent pre-existing condition of COVID risk factor
133,125,133001251,TwS,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with no required prior observation with  Prevalent pre-existing condition of COVID risk factor
134,125,134001251,TwS,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation with  Prevalent pre-existing condition of COVID risk factor
135,125,135001251,TwS,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation with  Prevalent pre-existing condition of COVID risk factor
136,125,136001251,TwS,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation with  Prevalent pre-existing condition of COVID risk factor
137,125,137001251,TwS,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation with  Prevalent pre-existing condition of COVID risk factor
138,125,138001251,TwS,Persons hospitalized with a SARS-CoV-2 positive test with at least 365d prior observation with  Prevalent pre-existing condition of COVID risk factor
139,125,139001251,TwS,Persons hospitalized with a SARS-CoV-2 positive test with no required prior observation with  Prevalent pre-existing condition of COVID risk factor
140,125,140001251,TwS,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with at least 365d prior observation with  Prevalent pre-existing condition of COVID risk factor
141,125,141001251,TwS,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with no required prior observation with  Prevalent pre-existing condition of COVID risk factor
111,199,111001991,TwS,Persons with Influenza diagnosis or positive test 2017-2018 with at least 365d prior observation with  Pregnant women
112,199,112001991,TwS,Persons with Influenza diagnosis or positive test 2017-2018 with no required prior observation with  Pregnant women
113,199,113001991,TwS,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with at least 365d prior observation with  Pregnant women
114,199,114001991,TwS,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with no required prior observation with  Pregnant women
115,199,115001991,TwS,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with at least 365d prior observation with  Pregnant women
116,199,116001991,TwS,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with no required prior observation with  Pregnant women
126,199,126001991,TwS,Persons tested for SARS-CoV-2 with at least 365d prior observation with  Pregnant women
127,199,127001991,TwS,Persons tested for SARS-CoV-2 with no required prior observation with  Pregnant women
128,199,128001991,TwS,Persons tested positive for SARS-CoV-2 with at least 365d prior observation with  Pregnant women
129,199,129001991,TwS,Persons tested positive for SARS-CoV-2 with no required prior observation with  Pregnant women
130,199,130001991,TwS,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation with  Pregnant women
131,199,131001991,TwS,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation with  Pregnant women
132,199,132001991,TwS,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with at least 365d prior observation with  Pregnant women
133,199,133001991,TwS,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with no required prior observation with  Pregnant women
134,199,134001991,TwS,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation with  Pregnant women
135,199,135001991,TwS,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation with  Pregnant women
136,199,136001991,TwS,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation with  Pregnant women
137,199,137001991,TwS,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation with  Pregnant women
138,199,138001991,TwS,Persons hospitalized with a SARS-CoV-2 positive test with at least 365d prior observation with  Pregnant women
139,199,139001991,TwS,Persons hospitalized with a SARS-CoV-2 positive test with no required prior observation with  Pregnant women
140,199,140001991,TwS,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with at least 365d prior observation with  Pregnant women
141,199,141001991,TwS,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with no required prior observation with  Pregnant women
111,200,111002001,TwS,Persons with Influenza diagnosis or positive test 2017-2018 with at least 365d prior observation with  Flu-like symptom episodes
112,200,112002001,TwS,Persons with Influenza diagnosis or positive test 2017-2018 with no required prior observation with  Flu-like symptom episodes
113,200,113002001,TwS,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with at least 365d prior observation with  Flu-like symptom episodes
114,200,114002001,TwS,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with no required prior observation with  Flu-like symptom episodes
115,200,115002001,TwS,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with at least 365d prior observation with  Flu-like symptom episodes
116,200,116002001,TwS,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with no required prior observation with  Flu-like symptom episodes
126,200,126002001,TwS,Persons tested for SARS-CoV-2 with at least 365d prior observation with  Flu-like symptom episodes
127,200,127002001,TwS,Persons tested for SARS-CoV-2 with no required prior observation with  Flu-like symptom episodes
128,200,128002001,TwS,Persons tested positive for SARS-CoV-2 with at least 365d prior observation with  Flu-like symptom episodes
129,200,129002001,TwS,Persons tested positive for SARS-CoV-2 with no required prior observation with  Flu-like symptom episodes
130,200,130002001,TwS,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation with  Flu-like symptom episodes
131,200,131002001,TwS,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation with  Flu-like symptom episodes
132,200,132002001,TwS,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with at least 365d prior observation with  Flu-like symptom episodes
133,200,133002001,TwS,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with no required prior observation with  Flu-like symptom episodes
134,200,134002001,TwS,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation with  Flu-like symptom episodes
135,200,135002001,TwS,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation with  Flu-like symptom episodes
136,200,136002001,TwS,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation with  Flu-like symptom episodes
137,200,137002001,TwS,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation with  Flu-like symptom episodes
138,200,138002001,TwS,Persons hospitalized with a SARS-CoV-2 positive test with at least 365d prior observation with  Flu-like symptom episodes
139,200,139002001,TwS,Persons hospitalized with a SARS-CoV-2 positive test with no required prior observation with  Flu-like symptom episodes
140,200,140002001,TwS,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with at least 365d prior observation with  Flu-like symptom episodes
141,200,141002001,TwS,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with no required prior observation with  Flu-like symptom episodes
111,100,111001002,TwoS,Persons with Influenza diagnosis or positive test 2017-2018 with at least 365d prior observation without  with  Prevalent Type 2 Diabetes Mellitus
112,100,112001002,TwoS,Persons with Influenza diagnosis or positive test 2017-2018 with no required prior observation without  with  Prevalent Type 2 Diabetes Mellitus
113,100,113001002,TwoS,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with at least 365d prior observation without  with  Prevalent Type 2 Diabetes Mellitus
114,100,114001002,TwoS,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with no required prior observation without  with  Prevalent Type 2 Diabetes Mellitus
115,100,115001002,TwoS,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with at least 365d prior observation without  with  Prevalent Type 2 Diabetes Mellitus
116,100,116001002,TwoS,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with no required prior observation without  with  Prevalent Type 2 Diabetes Mellitus
126,100,126001002,TwoS,Persons tested for SARS-CoV-2 with at least 365d prior observation without  with  Prevalent Type 2 Diabetes Mellitus
127,100,127001002,TwoS,Persons tested for SARS-CoV-2 with no required prior observation without  with  Prevalent Type 2 Diabetes Mellitus
128,100,128001002,TwoS,Persons tested positive for SARS-CoV-2 with at least 365d prior observation without  with  Prevalent Type 2 Diabetes Mellitus
129,100,129001002,TwoS,Persons tested positive for SARS-CoV-2 with no required prior observation without  with  Prevalent Type 2 Diabetes Mellitus
130,100,130001002,TwoS,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation without  with  Prevalent Type 2 Diabetes Mellitus
131,100,131001002,TwoS,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation without  with  Prevalent Type 2 Diabetes Mellitus
132,100,132001002,TwoS,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with at least 365d prior observation without  with  Prevalent Type 2 Diabetes Mellitus
133,100,133001002,TwoS,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with no required prior observation without  with  Prevalent Type 2 Diabetes Mellitus
134,100,134001002,TwoS,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation without  with  Prevalent Type 2 Diabetes Mellitus
135,100,135001002,TwoS,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation without  with  Prevalent Type 2 Diabetes Mellitus
136,100,136001002,TwoS,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation without  with  Prevalent Type 2 Diabetes Mellitus
137,100,137001002,TwoS,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation without  with  Prevalent Type 2 Diabetes Mellitus
138,100,138001002,TwoS,Persons hospitalized with a SARS-CoV-2 positive test with at least 365d prior observation without  with  Prevalent Type 2 Diabetes Mellitus
139,100,139001002,TwoS,Persons hospitalized with a SARS-CoV-2 positive test with no required prior observation without  with  Prevalent Type 2 Diabetes Mellitus
140,100,140001002,TwoS,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with at least 365d prior observation without  with  Prevalent Type 2 Diabetes Mellitus
141,100,141001002,TwoS,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with no required prior observation without  with  Prevalent Type 2 Diabetes Mellitus
111,101,111001012,TwoS,Persons with Influenza diagnosis or positive test 2017-2018 with at least 365d prior observation without  with  Prevalent hypertension
112,101,112001012,TwoS,Persons with Influenza diagnosis or positive test 2017-2018 with no required prior observation without  with  Prevalent hypertension
113,101,113001012,TwoS,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with at least 365d prior observation without  with  Prevalent hypertension
114,101,114001012,TwoS,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with no required prior observation without  with  Prevalent hypertension
115,101,115001012,TwoS,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with at least 365d prior observation without  with  Prevalent hypertension
116,101,116001012,TwoS,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with no required prior observation without  with  Prevalent hypertension
126,101,126001012,TwoS,Persons tested for SARS-CoV-2 with at least 365d prior observation without  with  Prevalent hypertension
127,101,127001012,TwoS,Persons tested for SARS-CoV-2 with no required prior observation without  with  Prevalent hypertension
128,101,128001012,TwoS,Persons tested positive for SARS-CoV-2 with at least 365d prior observation without  with  Prevalent hypertension
129,101,129001012,TwoS,Persons tested positive for SARS-CoV-2 with no required prior observation without  with  Prevalent hypertension
130,101,130001012,TwoS,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation without  with  Prevalent hypertension
131,101,131001012,TwoS,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation without  with  Prevalent hypertension
132,101,132001012,TwoS,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with at least 365d prior observation without  with  Prevalent hypertension
133,101,133001012,TwoS,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with no required prior observation without  with  Prevalent hypertension
134,101,134001012,TwoS,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation without  with  Prevalent hypertension
135,101,135001012,TwoS,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation without  with  Prevalent hypertension
136,101,136001012,TwoS,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation without  with  Prevalent hypertension
137,101,137001012,TwoS,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation without  with  Prevalent hypertension
138,101,138001012,TwoS,Persons hospitalized with a SARS-CoV-2 positive test with at least 365d prior observation without  with  Prevalent hypertension
139,101,139001012,TwoS,Persons hospitalized with a SARS-CoV-2 positive test with no required prior observation without  with  Prevalent hypertension
140,101,140001012,TwoS,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with at least 365d prior observation without  with  Prevalent hypertension
141,101,141001012,TwoS,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with no required prior observation without  with  Prevalent hypertension
111,102,111001022,TwoS,Persons with Influenza diagnosis or positive test 2017-2018 with at least 365d prior observation without  with  Prevalent chronic kidney disease
112,102,112001022,TwoS,Persons with Influenza diagnosis or positive test 2017-2018 with no required prior observation without  with  Prevalent chronic kidney disease
113,102,113001022,TwoS,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with at least 365d prior observation without  with  Prevalent chronic kidney disease
114,102,114001022,TwoS,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with no required prior observation without  with  Prevalent chronic kidney disease
115,102,115001022,TwoS,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with at least 365d prior observation without  with  Prevalent chronic kidney disease
116,102,116001022,TwoS,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with no required prior observation without  with  Prevalent chronic kidney disease
126,102,126001022,TwoS,Persons tested for SARS-CoV-2 with at least 365d prior observation without  with  Prevalent chronic kidney disease
127,102,127001022,TwoS,Persons tested for SARS-CoV-2 with no required prior observation without  with  Prevalent chronic kidney disease
128,102,128001022,TwoS,Persons tested positive for SARS-CoV-2 with at least 365d prior observation without  with  Prevalent chronic kidney disease
129,102,129001022,TwoS,Persons tested positive for SARS-CoV-2 with no required prior observation without  with  Prevalent chronic kidney disease
130,102,130001022,TwoS,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation without  with  Prevalent chronic kidney disease
131,102,131001022,TwoS,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation without  with  Prevalent chronic kidney disease
132,102,132001022,TwoS,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with at least 365d prior observation without  with  Prevalent chronic kidney disease
133,102,133001022,TwoS,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with no required prior observation without  with  Prevalent chronic kidney disease
134,102,134001022,TwoS,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation without  with  Prevalent chronic kidney disease
135,102,135001022,TwoS,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation without  with  Prevalent chronic kidney disease
136,102,136001022,TwoS,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation without  with  Prevalent chronic kidney disease
137,102,137001022,TwoS,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation without  with  Prevalent chronic kidney disease
